"Name","d","s","intervention_frac","seed","shd","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","constraint_mode","hid_dim","lr_init","model","model_kwargs.dim_hidden","model_kwargs.num_layers","model_kwargs.power_iteration_n_steps","n","nonlin","num_layers","num_modules","num_vars","number_of_samples","p","reg_coeff","stage1_kwargs.alpha","stage1_kwargs.batch_size","stage1_kwargs.beta","stage1_kwargs.gamma_increment","stage1_kwargs.learning_rate","stage1_kwargs.mask_threshold","stage1_kwargs.n_epochs","stage1_kwargs.n_epochs_check","stage2_kwargs.alpha","stage2_kwargs.batch_size","stage2_kwargs.beta","stage2_kwargs.dag_penalty_flavor","stage2_kwargs.freeze_gamma_at_dag","stage2_kwargs.freeze_gamma_threshold","stage2_kwargs.gamma_increment","stage2_kwargs.gamma_schedule","stage2_kwargs.learning_rate","stage2_kwargs.n_epochs","stage2_kwargs.n_epochs_check","stage2_kwargs.threshold","Aug_lag/gamma","Aug_lag/mu","Monitor/checkup","Monitor/stationary","Train/aug_lagrangian","Train/nll","Train/not_nll","Val/acyclic","Val/aug_lagrangian","Val/constraint_violation","Val/nll","Val/not_nll","Val/reg_value","alpha","dag","epoch","epoch_loss","fraction_edges_mask","gamma","is_prescreen","l1","l2","n_edges_pred","n_edges_pred_double_th","n_edges_pred_half_th","nll","precision","precision_double_th","precision_half_th","recall","recall_double_th","recall_half_th","recall_mask","score","score_double_th","score_half_th","shd_double_th","shd_half_th","train_time","trainer/global_step","validation_loss"
"SDCI","30","2","0","5","28","finished","-","achille","","2023-10-10T06:43:03.000Z","2007","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.8897554948925972","3741","10.96801820397377","0.16444444444444445","9.504752376188094","0","0.13621768821030855","5.0453280955553055","73","67","75","-2.6704329773783684","0.6986301369863014","0.746268656716418","0.6933333333333334","0.85","0.8333333333333334","0.8666666666666667","0.95","31","27","31","25","28","1993.898558139801","","-18.713229537010193"
"DCDI","30","2","0","3","108","finished","-","achille","","2023-10-10T06:43:03.000Z","3725","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","5532729475072","3.2451855168617464e+24","918","207","-0.022749926894903183","-0.03926801681518555","0.016518089920282364","1","-0.0018306032288819551","2.9595036700767185e-17","-0.018346622586250305","0.01651601865887642","0.16352276504039764","","","1832","","","","","","","146","","","","0.3082191780821918","","","0.75","","","","116","","","","","3710.785352706909","115478",""
"SDCI","30","6","0","3","92","finished","-","achille","","2023-10-10T06:43:03.000Z","2115","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.082607600837946","3980","5.951771289110184","0.4388888888888889","9.504752376188094","0","0.26516381930559874","6.111668288707733","215","204","223","-10.7149778008461","0.6930232558139535","0.7205882352941176","0.6905829596412556","0.8277777777777777","0.8166666666666667","0.8555555555555555","0.9","97","90","95","86","91","2101.567485332489","","-82.8975601196289"
"SDCI","30","6","0","5","85","finished","-","achille","","2023-10-10T06:43:03.000Z","2136","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0755579508841038","3980","5.571422830224037","0.4733333333333334","9.504752376188094","0","0.29103511199355125","6.493462726473808","230","221","236","-11.435986787080765","0.7","0.7149321266968326","0.6864406779661016","0.8944444444444445","0.8777777777777778","0.9","0.9555555555555556","88","85","92","83","88","2121.850574493408","","-87.75927066802979"
"DCDI","30","4","0","4","54","finished","-","achille","","2023-10-10T06:43:03.000Z","4015","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","31364277600256","1.0384593653957588e+26","992","194","-0.10680003464221954","-0.12857216596603394","0.021772131323814392","1","-0.006280161440372467","1.334202358680835e-16","-0.028037237003445625","0.02175707556307316","0.17571520805358887","","","1981","","","","","","","158","","","","0.6962025316455697","","","0.9166666666666666","","","","58","","","","","4000.644338846206","124865",""
"DCDI","30","2","0","4","22","finished","-","achille","","2023-10-10T06:43:03.000Z","2996","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1271108599808","2.0282409480385915e+23","750","191","0.1543005257844925","0.144995778799057","0.009304746985435486","1","0.19649390876293185","8.635928119500363e-16","0.1871977895498276","0.009296119213104248","0.08198314160108566","","","1496","","","","","","","74","","","","0.7297297297297297","","","0.9","","","","26","","","","","2981.3538222312927","94310",""
"DCDI","30","4","0","5","45","finished","-","achille","","2023-10-10T06:43:03.000Z","3644","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","4630160343040","3.2451855168617464e+24","905","192","-0.21493355929851532","-0.2409522980451584","0.026018738746643063","1","-0.18009600043296814","2.198765393932392e-15","-0.20572347939014435","0.02562747895717621","0.1543899029493332","","","1806","","","","","","","139","","","","0.7482014388489209","","","0.8666666666666667","","","","51","","","","","3629.356292486191","113840",""
"DCDI","30","6","0","5","80","finished","-","achille","","2023-10-10T06:43:03.000Z","4013","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1416316190720","4.056481896077183e+23","1002","188","-0.1794472187757492","-0.20586934685707092","0.026422128081321716","1","-0.15293708443641665","3.4097359996116327e-15","-0.1792982816696167","0.026361197233200073","0.21529580652713776","","","2000","","","","","","","194","","","","0.7371134020618557","","","0.7944444444444444","","","","88","","","","","3997.8668508529663","126062",""
"SDCI","30","4","0","3","47","finished","-","achille","","2023-10-10T06:43:03.000Z","2127","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1718329042196274","3980","9.05429071187973","0.3233333333333333","9.504752376188094","0","0.22939093876630068","6.572182014584541","153","144","160","-8.885263502597809","0.7254901960784313","0.75","0.6875","0.925","0.9","0.9166666666666666","0.9833333333333332","51","48","60","44","55","2112.6406993865967","","-65.72726154327393"
"SDCI","30","2","0","3","26","finished","-","achille","","2023-10-10T06:43:03.000Z","1915","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9955667220056056","3581","2.700547233223915","0.15","9.504752376188094","0","0.1399374008178711","5.668799594044685","82","78","85","-12.570804685354233","0.6829268292682927","0.717948717948718","0.6588235294117647","0.9333333333333332","0.9333333333333332","0.9333333333333332","0.9833333333333332","30","26","33","22","29","1900.8321125507357","","-99.27826404571532"
"DCDI","30","2","0","5","65","finished","-","achille","","2023-10-10T06:43:03.000Z","3650","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","9960044888064","6.490371033723493e+24","905","201","0.23104830086231232","0.2191971391439438","0.01185116171836853","1","0.2858563959598541","6.7923034372924185e-18","0.2740052044391632","0.011851191520690918","0.11783534288406372","","","1807","","","","","","","106","","","","0.4339622641509434","","","0.7666666666666667","","","","74","","","","","3633.812016010285","113903",""
"DCDI","30","6","0","4","80","finished","-","achille","","2023-10-10T06:43:03.000Z","4416","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1846038102016","4.056481896077183e+23","1091","193","-0.1616767942905426","-0.18727143108844757","0.025594636797904968","1","-0.11952068656682968","2.736327865885519e-15","-0.1449252963066101","0.025404609739780423","0.20351718366146088","","","2179","","","","","","","183","","","","0.7377049180327869","","","0.75","","","","93","","","","","4400.839764118195","137339",""
"DCDI","30","6","0","3","81","finished","-","achille","","2023-10-10T06:43:03.000Z","3636","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","9129591570432","2.596148413489397e+25","909","193","-0.14161714911460876","-0.16592389345169067","0.02430674433708191","1","-0.03247179836034775","1.6495594747374095e-16","-0.05675207078456879","0.02428027242422104","0.2277393639087677","","","1815","","","","","","","205","","","","0.7170731707317073","","","0.8166666666666667","","","","91","","","","","3620.9770815372462","114407",""
"SDCI","30","4","0","5","59","finished","-","achille","","2023-10-10T06:43:03.000Z","2038","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9293596614152192","3801","3.577685624361038","0.33555555555555555","9.504752376188094","0","0.2317834235727787","5.952286809682846","149","143","157","-11.439717888832092","0.6845637583892618","0.7062937062937062","0.6687898089171974","0.85","0.8416666666666667","0.875","0.975","65","61","67","56","61","2022.9856531620023","","-89.32254409790039"
"SDCI","30","4","0","4","54","finished","-","achille","","2023-10-10T06:43:03.000Z","1773","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.8284296579658985","3301","5.986513063311577","0.33555555555555555","9.504752376188094","0","0.26828951854258776","6.025000363588333","163","152","168","-8.180795446038246","0.6871165644171779","0.7302631578947368","0.6666666666666666","0.9333333333333332","0.925","0.9333333333333332","1","59","50","64","47","59","1759.2309391498566","","-64.81085395812988"
"DCDI","20","8","0","5","75","finished","-","achille","","2023-10-10T06:43:03.000Z","2101","","","exp","16","0.001","DCDI","","","","10000","","2","","20","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","165146224","3022314530668544","676","125","-0.0522979274392128","-0.08145696669816971","0.02915903925895691","1","0.020990664139389992","2.4290456798747858e-11","-0.00817016139626503","0.02916082553565502","0.25148460268974304","","","1349","","","","","","","101","","","","0.8910891089108911","","","0.5625","","","","81","","","","","2086.7832934856415","85049",""
"SDCI","20","8","0","5","61","finished","-","achille","","2023-10-10T06:43:03.000Z","1895","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9643923733383416","3980","6.16053831577301","0.755","9.504752376188094","0","0.16547859646379948","4.877189517021179","146","138","152","-8.04844020307064","0.8013698630136986","0.8333333333333334","0.7828947368421053","0.73125","0.71875","0.74375","0.91875","72","68","74","60","61","1880.635880470276","","-61.14678335189819"
"SDCI","20","2","0","3","7","finished","-","achille","","2023-10-10T06:43:02.000Z","835","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.5460406914353371","3761","10.011723637580872","0.245","9.504752376188094","0","0.08644851669669151","3.3642058074474335","44","42","45","1.371087796986103","0.8636363636363636","0.9285714285714286","0.8666666666666667","0.95","0.975","0.975","1","8","4","7","4","7","822.2324070930481","","10.069424748420715"
"SDCI","20","2","0","4","19","finished","-","achille","","2023-10-10T06:43:02.000Z","865","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.6751798838376999","3980","11.270334661006927","0.2525","9.504752376188094","0","0.07646731357090175","3.741716392338276","51","43","51","1.0347332917153835","0.6470588235294118","0.7209302325581395","0.6470588235294118","0.825","0.775","0.825","1","25","21","25","16","19","851.8605008125305","","10.226165533065796"
"DCDI","20","2","0","3","19","finished","-","achille","","2023-10-10T06:43:02.000Z","922","","","exp","16","0.001","DCDI","","","","10000","","2","","20","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","187921120","3022314530668544","607","135","0.4331377446651459","0.4147353172302246","0.018402427434921265","1","0.4675351083278656","3.336329823522277e-11","0.4491479992866516","0.01838710904121399","0.12115789949893951","","","1211","","","","","","","49","","","","0.6938775510204082","","","0.85","","","","21","","","","","904.7417187690736","76355",""
"DCDI","20","2","0","4","25","finished","-","achille","","2023-10-10T06:43:02.000Z","1040","","","exp","16","0.001","DCDI","","","","10000","","2","","20","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","393303424","12089258122674176","691","125","0.3736829459667206","0.3608377873897553","0.012845158576965332","1","0.4015232920646667","8.86980647350072e-13","0.3886822462081909","0.01284104585647583","0.12492142617702484","","","1378","","","","","","","49","","","","0.6122448979591837","","","0.75","","","","29","","","","","1025.441287279129","86876",""
"SDCI","30","2","0","4","17","finished","-","achille","","2023-10-10T06:43:02.000Z","1928","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9751370754092932","3621","11.29819455742836","0.14444444444444443","9.504752376188094","0","0.1318331863731146","5.3360093384981155","69","68","72","-3.438084341585636","0.7971014492753623","0.7941176470588235","0.7638888888888888","0.9166666666666666","0.9","0.9166666666666666","0.9666666666666668","19","20","22","18","20","1913.641262292862","","-25.3490948677063"
"DCDFG","20","2","1","0","116","finished","-","achille","","2023-10-10T06:42:26.000Z","1136","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","20","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1701.6258544921875","703687.4375","244","62","0.3011448085308075","0.2839365601539612","0.017208248376846313","","0.3240026533603668","0","0.30679407715797424","0.017208576202392578","0.172085702419281","","","484","","","","","","","140","","","","0.22142857142857145","","","0.775","","","","118","","","","","1122.8565227985382","60624",""
"SDCI","30","8","0.75","0","65","finished","-","achille","","2023-10-10T06:42:22.000Z","2252","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.8326984267024433","3081","9.625320434570312","0.4166666666666667","9.504752376188094","0","0.3470332802218549","6.258144427748287","246","242","251","-4.894449500476613","0.8495934959349594","0.8512396694214877","0.848605577689243","0.8708333333333333","0.8583333333333333","0.8875","0.9458333333333332","68","70","65","67","62","2237.7124140262604","","-72.12028884887695"
"SDCI","20","4","1","2","26","finished","-","achille","","2023-10-10T06:42:06.000Z","2143","","256","","","","SDCI","10","1","15","10000","","","","","16000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.5722557117068579","3980","13.017598591153584","0.3725","9.504752376188094","0","0.11224368758617884","3.105958314169021","68","65","68","4.360247960166325","0.8823529411764706","0.8923076923076924","0.8823529411764706","0.75","0.725","0.75","0.9375","28","29","28","27","26","2130.904366493225","","72.47147607803345"
"DCDI","40","8","0.25","1","152","finished","-","achille","","2023-10-10T06:41:57.000Z","7820","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","58696045269352450","1.7422457080467572e+33","1081","237","-0.13909468054771423","-0.16555547714233398","0.02646079659461975","1","-0.06814607232809067","3.524228445279533e-21","-0.0945991948246956","0.02645312249660492","0.2624625861644745","","","2159","","","","","","","420","","","","0.6880952380952381","","","0.903125","","","","162","","","","","7807.670079469681","203039",""
"SDCI","30","4","0.75","2","51","finished","-","achille","","2023-10-10T06:41:41.000Z","2907","","256","","","","SDCI","10","1","15","10000","","","","","17200","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9209918020402684","3741","4.519449023639455","0.27111111111111114","9.504752376188094","0","0.28625326559824105","6.484935522079468","166","163","169","-11.005538631887998","0.6987951807228916","0.7055214723926381","0.6863905325443787","0.9666666666666668","0.9583333333333334","0.9666666666666668","0.9916666666666668","54","53","57","50","54","2893.526442527771","","-181.89630317687988"
"SDCI","40","4","0","3","68","finished","-","achille","","2023-10-10T06:41:34.000Z","1070","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0334297455847263","3881","6.162108346819878","0.23875","9.504752376188094","0","0.3985108323395252","7.836357191205025","218","211","225","-11.895253270864488","0.7018348623853211","0.7203791469194313","0.6844444444444444","0.95625","0.95","0.9625","0.99375","72","67","77","64","73","1060.2790558338163","","-91.85732173919678"
"DCDI","40","2","0","4","89","finished","-","achille","","2023-10-10T06:41:34.000Z","2373","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","100113471466635260","1.7422457080467572e+33","1091","272","0.2977215349674225","0.28920572996139526","0.008515805006027222","1","0.3231622576713562","7.9295349035374945e-22","0.31464630365371704","0.00851595401763916","0.0843656063079834","","","2178","","","","","","","135","","","","0.4074074074074074","","","0.6875","","","","105","","","","","2363.1191744804382","137276",""
"SDCI","40","6","0","5","100","finished","-","achille","","2023-10-10T06:41:34.000Z","1010","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1888703256845474","3980","7.482873469591141","0.345","9.504752376188094","0","0.4270537458360195","8.143561601638794","297","283","305","-12.387659698724748","0.7306397306397306","0.7526501766784452","0.7081967213114754","0.9041666666666668","0.8875","0.9","0.9375","103","97","113","94","109","998.2080376148224","","-93.56506061553956"
"SDCI","40","4","0","4","83","finished","-","achille","","2023-10-10T06:41:34.000Z","1034","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0436732321977615","3980","1.8823809623718264","0.265","9.504752376188094","0","0.3964733462780714","8.200627207756042","224","213","239","-16.63457491993904","0.6651785714285714","0.676056338028169","0.6276150627615062","0.93125","0.9","0.9375","0.98125","86","85","99","83","96","1023.986580133438","","-130.57366847991943"
"DCDI","40","4","0","4","120","finished","-","achille","","2023-10-10T06:41:34.000Z","2522","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","372661908408369150","2.787593132874811e+34","1114","273","-0.11229439079761504","-0.12821215391159058","0.015917763113975525","1","-0.06350015848875046","2.4669662124854954e-21","-0.07938534021377563","0.015885181725025177","0.14965759217739105","","","2224","","","","","","","239","","","","0.5481171548117155","","","0.81875","","","","137","","","","","2511.6291856765747","140174",""
"DCDI","40","6","0","4","94","finished","-","achille","","2023-10-10T06:41:34.000Z","2415","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","75273364901462020","1.7422457080467572e+33","1114","247","-0.07740121334791183","-0.09781427681446075","0.02041306346654892","1","0.035366687923669815","2.5638826593186222e-20","0.014988146722316742","0.020378541201353073","0.1844804584980011","","","2225","","","","","","","295","","","","0.7288135593220338","","","0.8958333333333334","","","","105","","","","","2403.745717048645","140237",""
"DCDI","40","4","0","5","139","finished","-","achille","","2023-10-10T06:41:34.000Z","2658","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","722420508573827100","5.575186265749623e+34","1171","267","0.04871578514575958","0.030756283551454544","0.01795950159430504","1","0.10770951211452484","2.7753367618542417e-21","0.0897817313671112","0.017927780747413635","0.15922598540782928","","","2338","","","","","","","255","","","","0.5176470588235295","","","0.825","","","","151","","","","","2646.6629123687744","147356",""
"DCDI","40","4","0","3","136","finished","-","achille","","2023-10-10T06:41:34.000Z","2549","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","291195827731300350","6.968982832187029e+33","1102","267","0.0004206154262647033","-0.019772669300436977","0.02019328437745571","1","0.06695976108312607","1.2158618771785416e-20","0.04677913337945938","0.020180627703666687","0.16639579832553864","","","2200","","","","","","","266","","","","0.5225563909774437","","","0.86875","","","","148","","","","","2538.2911171913147","138662",""
"SDCI","40","4","0","5","49","finished","-","achille","","2023-10-10T06:41:34.000Z","1032","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9667780939489604","3980","13.05115556716919","0.20375","9.504752376188094","0","0.3372649112716317","7.151165157556534","188","181","193","-3.626260600984097","0.7925531914893617","0.8121546961325967","0.7772020725388601","0.93125","0.91875","0.9375","0.9625","50","47","53","46","52","1021.806208372116","","-23.398727655410767"
"SDCI","40","2","0","3","51","finished","-","achille","","2023-10-10T06:41:34.000Z","833","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1579131595790386","3241","3.50815287232399","0.11125","9.504752376188094","0","0.1816475992091","6.561717107892036","111","105","117","-14.240889549255373","0.6036036036036037","0.6285714285714286","0.5726495726495726","0.8375","0.825","0.8375","0.9125","57","53","63","47","57","823.1502342224121","","-110.5016918182373"
"SDCI","40","2","0","4","44","finished","-","achille","","2023-10-10T06:41:34.000Z","954","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0700399614870548","3761","10.061390727758408","0.11125","9.504752376188094","0","0.1796224326826632","6.185777306556702","98","92","102","-6.474473774433136","0.6530612244897959","0.6956521739130435","0.6274509803921569","0.8","0.8","0.8","0.8875","50","44","54","38","48","944.5806274414062","","-48.0677547454834"
"SDCI","40","6","0","4","95","finished","-","achille","","2023-10-10T06:41:34.000Z","900","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.16969171538949","3541","14.020912677049637","0.360625","9.504752376188094","0","0.4504585796967149","8.011247992515564","297","288","304","-5.5584239065647125","0.7407407407407407","0.7569444444444444","0.7236842105263158","0.9166666666666666","0.9083333333333332","0.9166666666666666","0.9666666666666668","97","92","104","90","102","889.3687832355499","","-40.35193395614624"
"SDCI","40","2","0","5","23","finished","-","achille","","2023-10-10T06:41:34.000Z","946","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9918580744415522","3681","12.438745945692062","0.116875","9.504752376188094","0","0.2149315197020769","7.085513338446617","97","91","100","-4.289064168930054","0.7731958762886598","0.8241758241758241","0.75","0.9375","0.9375","0.9375","1","27","21","30","17","26","934.64151263237","","-31.263755083084103"
"DCDI","40","2","0","3","131","finished","-","achille","","2023-10-10T06:41:34.000Z","2333","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","568009081298616300","1.3937965664374055e+34","1076","265","0.247433602809906","0.23028774559497833","0.017145857214927673","1","0.2557850778102875","1.0088129960809067e-20","0.23871290683746335","0.017072170972824097","0.1134129837155342","","","2148","","","","","","","180","","","","0.3277777777777778","","","0.7375","","","","142","","","","","2322.486924171448","135386",""
"SDCI","40","6","0","3","124","finished","-","achille","","2023-10-10T06:41:34.000Z","869","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.2028670385479927","3161","8.40824955701828","0.34625","9.504752376188094","0","0.3930223891511559","7.766398191452026","311","294","326","-11.184124141931534","0.6816720257234726","0.7006802721088435","0.6625766871165644","0.8833333333333333","0.8583333333333333","0.9","0.95","127","122","134","119","131","859.138712644577","","-85.88674926757812"
"SDCI","30","8","0","4","102","finished","-","achille","","2023-10-10T06:41:33.000Z","834","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0719312578439713","3801","6.683713495731354","0.5677777777777778","9.504752376188094","0","0.3537380136549473","7.1925482749938965","263","252","279","-11.051013737916946","0.7376425855513308","0.7579365079365079","0.7096774193548387","0.8083333333333333","0.7958333333333333","0.825","0.9458333333333332","115","110","123","101","109","823.2233309745789","","-86.40132141113281"
"DCDI","30","8","0","5","72","finished","-","achille","","2023-10-10T06:41:33.000Z","1662","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","2991816966144","1.6225927584308732e+24","967","186","-0.16072440147399902","-0.18668891489505768","0.025964513421058655","1","-0.05969526991248131","2.760582283753231e-16","-0.08564537763595581","0.025950107723474503","0.2512412965297699","","","1931","","","","","","","226","","","","0.8495575221238938","","","0.8","","","","82","","","","","1650.5999293327332","121715",""
"DCDI","30","8","0","4","84","finished","-","achille","","2023-10-10T06:41:33.000Z","1572","","","exp","16","0.001","DCDI","","","","10000","","2","","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","2820873912320","3.2451855168617464e+24","922","186","-0.2712417542934418","-0.29764875769615173","0.02640700340270996","1","-0.22003261744976044","6.350795222859423e-16","-0.24634477496147156","0.02631215751171112","0.2452002465724945","","","1840","","","","","","","220","","","","0.8272727272727273","","","0.7583333333333333","","","","96","","","","","1560.0312983989716","115982",""
"DCDI","40","2","0","5","75","finished","-","achille","","2023-10-10T06:41:33.000Z","2367","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","100998578326994940","1.7422457080467572e+33","1023","285","0.11643585562705994","0.10738629102706908","0.009049564599990845","1","0.1580720841884613","8.810593327521924e-22","0.14901819825172424","0.00905388593673706","0.08964919298887253","","","2043","","","","","","","144","","","","0.5","","","0.9","","","","80","","","","","2356.294489145279","128771",""
